13902, -88.44, 48.41, 10.75, -0.16, -0.39
13929, -88.15, 14.67, 10.94, -0.27, -0.67
13960, -88.57, 12.97, 10.87, 0.00, 0.00
13989, -88.60, 42.11, 11.14, 0.04, -0.35
14017, -88.55, 67.60, 11.06, 0.00, -0.43
14044, -88.53, 89.03, 10.98, 0.00, -0.39
14078, -88.53, 48.83, 10.75, -0.20, -0.35
14106, -88.28, 13.44, 10.83, -0.24, -0.59
14133, -88.07, -18.81, 10.83, -0.08, -0.63
14160, -87.72, -46.27, 10.87, -0.08, -0.82
14188, -87.46, -69.42, 10.94, -0.08, -0.78
14215, -87.30, -27.65, 11.06, 0.00, -0.75
14242, -87.20, -53.78, 11.06, -0.04, -0.67
14269, -87.26, -75.80, 11.02, -0.04, -0.51
14297, -87.28, -34.58, 11.10, 0.08, -0.55
14323, -87.26, 1.86, 10.94, 0.00, -0.59
14350, -83.43, -5.66, 15.81, -3.65, 3.77
14377, -70.87, -7.11, 2.67, -2.67, 10.16
14410, -71.89, 6.27, 10.20, 1.14, 0.47
14437, -72.81, 8.43, 19.61, 0.82, 2.90
14465, -71.29, 35.57, 3.96, 0.51, -1.53
14491, -72.52, 61.66, 4.98, 0.00, -0.71
14518, -73.97, 81.90, 15.06, 0.27, -1.41
14545, -75.77, 97.88, 15.26, 0.24, -0.75
14572, -76.52, 81.33, 8.59, -0.27, 1.29
14600, -77.76, 72.25, 6.94, 0.16, 0.51
14626, -78.53, 60.54, 14.71, -0.16, 1.57
14654, -79.69, 52.28, 13.53, 0.08, 1.02
14681, -80.93, 70.52, 10.20, 0.24, -0.43
14708, -82.21, 37.60, 12.40, -0.24, -0.20
14742, -82.86, 0.13, 9.53, -0.04, -0.78
14770, -83.47, 27.30, 9.45, 0.31, -0.67
14796, -84.47, 25.46, 14.51, 0.08, 0.31
14824, -85.20, 16.80, 11.57, -0.24, 0.47
14851, -85.97, 7.42, 7.53, -0.16, 0.20
14877, -86.48, 0.30, 11.22, -0.24, 0.35
14905, -87.28, -5.76, 13.45, -0.08, 0.12
14931, -88.02, 7.28, 11.02, 0.12, 0.04
14959, -88.41, 7.26, 10.75, 0.04, 0.31
14986, -88.66, 6.01, 10.83, 0.00, 0.47
15012, -89.10, 6.58, 9.61, 0.04, 0.24
15040, -89.54, 31.81, 12.94, 0.08, -0.16
15067, -90.07, 34.66, 11.85, 0.04, 0.04
15099, -90.60, 26.00, 9.77, -0.04, 0.12
15127, -90.73, -0.76, 9.73, -0.20, -0.16
15154, -91.00, -19.77, 12.71, -0.12, -0.04
15181, -91.06, 14.31, 11.92, 0.00, -0.35
15208, -90.99, 40.25, 10.16, 0.12, -0.39
15235, -90.88, 5.83, 10.36, -0.12, -0.39
15262, -90.35, -25.29, 9.61, -0.08, -0.78
15289, -89.53, 9.30, 11.02, 0.00, -1.26
15315, -89.17, 38.70, 11.96, 0.00, -0.94
15343, -88.48, 3.52, 10.12, -0.20, -1.14
15370, -87.78, -25.49, 9.89, -0.31, -1.14
15396, -87.30, -50.52, 11.41, -0.27, -1.14
15431, -86.99, -74.21, 11.89, -0.12, -1.02
15459, -86.64, -31.09, 10.36, 0.00, -0.94
15485, -86.37, 3.70, 10.12, 0.12, -0.82
15512, -86.14, -27.79, 10.71, -0.04, -0.86
15540, -85.56, -53.31, 10.51, -0.20, -1.22
15566, -84.99, -75.93, 11.53, -0.08, -1.37
15594, -84.60, -94.36, 10.87, -0.16, -1.18
15621, -84.14, -109.99, 10.08, -0.16, -1.22
15648, -83.92, -122.70, 10.98, -0.20, -1.06
15681, -83.94, -134.29, 11.49, -0.16, -0.82
15709, -84.09, -143.52, 11.02, -0.12, -0.71
15735, -84.26, -152.20, 10.16, -0.04, -0.59
15769, -83.92, -159.00, 10.51, -0.20, -1.02
15796, -83.75, -165.10, 11.18, -0.08, -1.06
15823, -83.50, -170.21, 11.02, -0.08, -1.14
15850, -83.36, -174.01, 10.79, -0.12, -1.02
